OpenDate,FirstName,LastName,Gender,PreviousCancellations,YearsAsCustomer,CustomerApproved,AppointmentDate,AppointmentSlot,EngineerKey,TaskCategory,Maintenance,FixDescription,CustomerAge,PastVisits,Result
9/14/16,Thad,Egbert,Male,0,0-1 Years,TRUE,9/26/16,02:00 PM - 04:00 PM,1234493,Planned Maintenance,Premise maintenance with customer,N/A,70 to 80,0,0
9/13/16,Afton,Baltes,Female,0,1-3 Years,FALSE,9/24/16,10:00 AM - 12:00 PM,1234497,Break Fix,Premise maintenance with customer,Router no led,60 to 70,0,0
9/13/16,Jeniffer,Lisowski,Female,0,1-3 Years,FALSE,9/20/16,08:00 AM - 10:00 AM,1234488,New Install,Premise maintenance with customer,N/A,50 to 60,1,0
9/15/16,Aubrey,Wever,Male,0,1-3 Years,FALSE,9/30/16,12:00 PM - 02:00 PM,1234475,Disconnect,Premise maintenance with customer,N/A,40 to 50,1,0
9/18/16,Luann,Selman,Female,2,1-3 Years,FALSE,10/2/16,10:00 AM - 12:00 PM,1234482,New Install,Premise maintenance with customer,N/A,40 to 50,2,1
9/12/16,Broderick,Macri,,0,3-5 Years,FALSE,9/26/16,02:00 PM - 04:00 PM,1234498,Break Fix,Premise maintenance with customer,TV box no power,70 to 80,0,0
9/15/16,Nickole,August,Female,1,1-3 Years,FALSE,10/1/16,04:00 PM - 06:00 PM,1234484,Business SLA,Premise maintenance with customer,N/A,10 to 20,4,1
9/13/16,Maria,Peugh,Male,1,3-5 Years,FALSE,9/28/16,12:00 PM - 02:00 PM,1234478,Planned Maintenance,Premise maintenance with customer,N/A,30 to 40,1,1
9/14/16,Isaias,Winston,,0,Over 5 Years,TRUE,9/18/16,12:00 PM - 02:00 PM,1234476,Break Fix,Premise maintenance with customer,TV box no led,50 to 60,2,0
9/18/16,Cyrus,Shamburger,Male,2,0-1 Years,TRUE,10/5/16,12:00 PM - 02:00 PM,1234489,Break Fix,Premise maintenance with customer,Router no led,20 to 30,0,1
9/18/16,Wendy,Zurcher,,0,1-3 Years,FALSE,10/3/16,12:00 PM - 02:00 PM,1234481,Break Fix,Premise maintenance with customer,TV box broken,70 to 80,2,1
9/17/16,Austin,Taniguchi,Male,0,0-1 Years,FALSE,9/28/16,10:00 AM - 12:00 PM,1234491,Disconnect,Premise maintenance with customer,N/A,50 to 60,2,1
9/16/16,Lauren,Earnshaw,Male,1,0-1 Years,FALSE,10/3/16,12:00 PM - 02:00 PM,1234485,New Install,Premise maintenance with customer,N/A,70 to 80,0,1
9/13/16,Tenisha,Celaya,Female,0,1-3 Years,FALSE,9/27/16,04:00 PM - 06:00 PM,1234484,Break Fix,Premise maintenance with customer,Router no led,50 to 60,0,0
9/18/16,Ronald,Hung,Male,1,3-5 Years,FALSE,9/30/16,04:00 PM - 06:00 PM,1234475,Planned Maintenance,Premise maintenance with customer,N/A,20 to 30,2,0
9/14/16,Carlie,Potts,Female,0,Over 5 Years,FALSE,9/27/16,04:00 PM - 06:00 PM,1234478,Business SLA,Premise maintenance with customer,N/A,50 to 60,2,0
9/16/16,Keli,Clemmer,Female,1,3-5 Years,FALSE,9/17/16,10:00 AM - 12:00 PM,1234487,Break Fix,Premise maintenance with customer,TV box no time,40 to 50,2,0
9/15/16,Chauncey,Wilkenson,Male,0,1-3 Years,TRUE,9/25/16,08:00 AM - 10:00 AM,1234491,Disconnect,Premise maintenance with customer,N/A,30 to 40,0,0
9/14/16,Bella,Ravelo,Female,0,3-5 Years,FALSE,9/26/16,02:00 PM - 04:00 PM,1234488,New Install,Premise maintenance with customer,N/A,40 to 50,1,0
9/13/16,Adela,Defeo,Female,2,1-3 Years,FALSE,9/28/16,10:00 AM - 12:00 PM,1234475,Break Fix,Premise maintenance with customer,TV box no time,70 to 80,3,1
9/16/16,Melvin,Debnam,,0,0-1 Years,TRUE,9/19/16,12:00 PM - 02:00 PM,1234499,New Install,Premise maintenance with customer,N/A,60 to 70,0,0
9/17/16,Claude,Lundgren,,0,3-5 Years,FALSE,9/22/16,,1234487,New Install,Premise maintenance with customer,N/A,30 to 40,2,0
9/18/16,Seth,Styron,,0,3-5 Years,FALSE,9/21/16,04:00 PM - 06:00 PM,1234489,Break Fix,Premise maintenance with customer,Router no led,40 to 50,2,0
9/15/16,Shani,Teal,,0,1-3 Years,TRUE,9/21/16,12:00 PM - 02:00 PM,1234482,New Install,Premise maintenance with customer,N/A,30 to 40,1,0
9/14/16,Charlesetta,Duppstadt,Female,0,0-1 Years,FALSE,9/28/16,12:00 PM - 02:00 PM,1234491,New Install,Premise maintenance with customer,N/A,20 to 30,2,1
9/13/16,Darrel,Bankston,Male,0,0-1 Years,FALSE,9/27/16,,1234499,Planned Maintenance,Premise maintenance with customer,N/A,20 to 30,0,0
9/14/16,Lorna,Holdman,,0,Over 5 Years,TRUE,10/2/16,,1234485,New Install,Premise maintenance with customer,N/A,70 to 80,1,0
9/18/16,Ashton,Lomonaco,Female,0,0-1 Years,FALSE,9/29/16,,1234491,Disconnect,Premise maintenance with customer,N/A,30 to 40,2,1
9/15/16,Kamala,Schaffer,Female,0,1-3 Years,FALSE,9/20/16,02:00 PM - 04:00 PM,1234481,New Install,Premise maintenance with customer,N/A,50 to 60,2,0
9/12/16,Morgan,Ryckman,Male,0,1-3 Years,FALSE,9/27/16,02:00 PM - 04:00 PM,1234498,New Install,Premise maintenance with customer,N/A,30 to 40,2,1
9/12/16,Nicky,Slone,Male,1,0-1 Years,FALSE,9/30/16,,1234482,Break Fix,Premise maintenance with customer,TV box frozen,40 to 50,2,1
9/18/16,Sherron,Tuten,Female,0,0-1 Years,FALSE,9/21/16,,1234486,Disconnect,Premise maintenance with customer,N/A,30 to 40,3,0
9/16/16,Gala,Henley,Female,3+,1-3 Years,FALSE,9/30/16,04:00 PM - 06:00 PM,1234494,New Install,Premise maintenance with customer,N/A,20 to 30,2,1
9/14/16,Saul,Bickley,Male,0,0-1 Years,FALSE,9/25/16,08:00 AM - 10:00 AM,1234480,Break Fix,Premise maintenance with customer,Phone no power,50 to 60,0,0
9/14/16,Guy,Tapley,Male,1,1-3 Years,TRUE,10/1/16,,1234495,New Install,Premise maintenance with customer,N/A,50 to 60,0,0
9/15/16,Dreama,Guider,Female,0,0-1 Years,FALSE,10/2/16,02:00 PM - 04:00 PM,1234478,Disconnect,Premise maintenance with customer,N/A,50 to 60,3,1
9/17/16,Lee,Gabrielson,Male,0,1-3 Years,FALSE,9/24/16,,1234488,Planned Maintenance,Premise maintenance with customer,N/A,70 to 80,0,0
9/12/16,Ronda,Deeter,Female,1,1-3 Years,FALSE,9/24/16,02:00 PM - 04:00 PM,1234481,New Install,Premise maintenance with customer,N/A,70 to 80,0,0
9/12/16,Maurita,Budniewski,Female,1,0-1 Years,FALSE,9/20/16,12:00 PM - 02:00 PM,1234478,New Install,Premise maintenance with customer,N/A,60 to 70,2,0
9/15/16,Stanley,Crawford,,2,1-3 Years,TRUE,9/29/16,08:00 AM - 10:00 AM,1234498,Break Fix,Premise maintenance with customer,Phone no power,20 to 30,3,0
9/16/16,Emory,Crain,Male,0,1-3 Years,FALSE,9/22/16,02:00 PM - 04:00 PM,1234476,New Install,Premise maintenance with customer,N/A,40 to 50,1,0
9/16/16,Reyes,Sturdevant,,1,Over 5 Years,FALSE,10/1/16,04:00 PM - 06:00 PM,1234485,Business SLA,Premise maintenance with customer,N/A,20 to 30,1,0
9/12/16,Rob,Pita,Male,0,1-3 Years,FALSE,9/29/16,10:00 AM - 12:00 PM,1234488,Break Fix,Premise maintenance with customer,Router no led,40 to 50,2,0
9/14/16,Damion,River,,1,0-1 Years,TRUE,9/26/16,12:00 PM - 02:00 PM,1234484,Break Fix,Premise maintenance with customer,Router no wire,30 to 40,2,1
9/12/16,Gayla,Cagle,Female,2,0-1 Years,TRUE,10/1/16,10:00 AM - 12:00 PM,1234494,Disconnect,Premise maintenance with customer,N/A,60 to 70,2,0
9/12/16,Margurite,Cistrunk,Female,0,0-1 Years,TRUE,10/5/16,02:00 PM - 04:00 PM,1234480,Break Fix,Premise maintenance with customer,Router no wire,70 to 80,4,0
9/12/16,Kym,Mcgaugh,,0,1-3 Years,FALSE,9/23/16,,1234483,New Install,Premise maintenance with customer,N/A,40 to 50,4,0
9/15/16,Brenton,Hanberry,Male,1,1-3 Years,TRUE,10/2/16,02:00 PM - 04:00 PM,1234496,Break Fix,Premise maintenance with customer,Router no led,20 to 30,3,1
9/13/16,Theron,Legler,Male,0,0-1 Years,FALSE,10/2/16,12:00 PM - 02:00 PM,1234495,Break Fix,Premise maintenance with customer,Phone no power,50 to 60,4,0
9/15/16,Lavonda,Shetley,Female,1,Over 5 Years,FALSE,9/13/16,,1234492,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/14/16,Alfred,Folger,Male,2,1-3 Years,FALSE,9/19/16,,1234493,Break Fix,Premise maintenance with customer,Phone broken,70 to 80,1,0
9/16/16,Brendon,Brigmond,Male,1,1-3 Years,FALSE,9/29/16,10:00 AM - 12:00 PM,1234490,Break Fix,Premise maintenance with customer,TV box broken,60 to 70,1,1
9/18/16,Twanna,Thrift,Female,0,3-5 Years,FALSE,9/27/16,10:00 AM - 12:00 PM,1234486,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/16/16,Hugh,Mongeau,,0,1-3 Years,FALSE,9/24/16,10:00 AM - 12:00 PM,1234498,Break Fix,Premise maintenance with customer,Router no led,40 to 50,0,0
9/13/16,Alessandra,Bayles,,0,3-5 Years,FALSE,9/20/16,12:00 PM - 02:00 PM,1234485,New Install,Premise maintenance with customer,N/A,50 to 60,2,0
9/18/16,Domenic,Teeter,Male,0,0-1 Years,FALSE,10/4/16,04:00 PM - 06:00 PM,1234487,Business SLA,Premise maintenance with customer,N/A,20 to 30,4,1
9/13/16,Moises,Simkins,Male,1,3-5 Years,FALSE,10/3/16,,1234476,Break Fix,Premise maintenance with customer,TV box smoke,40 to 50,3,0
9/12/16,Chance,Candela,Male,0,3-5 Years,TRUE,9/29/16,04:00 PM - 06:00 PM,1234498,New Install,Premise maintenance with customer,N/A,60 to 70,2,0
9/14/16,Andera,Donadio,Female,1,0-1 Years,TRUE,9/19/16,08:00 AM - 10:00 AM,1234476,Disconnect,Premise maintenance with customer,N/A,50 to 60,1,0
9/15/16,Merilyn,Stinnett,Female,0,1-3 Years,FALSE,9/25/16,10:00 AM - 12:00 PM,1234480,New Install,Premise maintenance with customer,N/A,30 to 40,0,0
9/16/16,Mitsue,Holdren,Female,2,3-5 Years,FALSE,9/24/16,,1234475,New Install,Premise maintenance with customer,N/A,50 to 60,0,0
9/12/16,Norah,Clever,Female,0,3-5 Years,FALSE,9/24/16,,1234495,Disconnect,Premise maintenance with customer,N/A,70 to 80,2,0
9/12/16,Oswaldo,Aguayo,Male,0,Over 5 Years,FALSE,9/26/16,02:00 PM - 04:00 PM,1234476,Break Fix,Premise maintenance with customer,Phone no power,70 to 80,1,0
9/17/16,Levi,Strawbridge,Male,0,1-3 Years,FALSE,9/30/16,12:00 PM - 02:00 PM,1234490,New Install,Premise maintenance with customer,N/A,50 to 60,3,1
9/18/16,Ai,Sommerfeld,Female,0,1-3 Years,FALSE,9/30/16,04:00 PM - 06:00 PM,1234479,Break Fix,Premise maintenance with customer,TV box frozen,50 to 60,2,0
9/14/16,Tam,Neugebauer,Female,0,0-1 Years,TRUE,9/21/16,08:00 AM - 10:00 AM,1234493,New Install,Premise maintenance with customer,N/A,40 to 50,4,0
9/17/16,Forrest,Styles,,0,3-5 Years,FALSE,10/5/16,,1234495,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/16/16,Alfonso,Gudger,Male,0,0-1 Years,FALSE,9/24/16,12:00 PM - 02:00 PM,1234494,Business SLA,Premise maintenance with customer,N/A,50 to 60,0,0
9/16/16,Taryn,Freedman,Female,0,0-1 Years,FALSE,10/1/16,10:00 AM - 12:00 PM,1234489,Break Fix,Premise maintenance with customer,TV box no led,50 to 60,1,0
9/16/16,Sallie,Rollins,Female,1,1-3 Years,FALSE,10/1/16,,1234498,Business SLA,Premise maintenance with customer,N/A,70 to 80,0,1
9/13/16,Catherin,Pelaez,,1,1-3 Years,FALSE,10/3/16,10:00 AM - 12:00 PM,1234478,Disconnect,Premise maintenance with customer,N/A,30 to 40,3,0
9/16/16,Gail,Hammonds,,1,3-5 Years,FALSE,9/28/16,10:00 AM - 12:00 PM,1234475,Break Fix,Premise maintenance with customer,Phone no power,60 to 70,1,0
9/13/16,Janeth,Hoefer,Female,1,3-5 Years,FALSE,10/1/16,02:00 PM - 04:00 PM,1234480,Planned Maintenance,Premise maintenance with customer,N/A,30 to 40,0,0
9/12/16,Tyrone,Wei,Male,0,1-3 Years,FALSE,10/6/16,12:00 PM - 02:00 PM,1234489,New Install,Premise maintenance with customer,N/A,30 to 40,3,0
9/17/16,Merrill,Capito,Male,0,1-3 Years,FALSE,9/22/16,08:00 AM - 10:00 AM,1234499,Business SLA,Premise maintenance with customer,N/A,40 to 50,1,0
9/18/16,Zona,Poynter,Female,0,3-5 Years,TRUE,9/21/16,02:00 PM - 04:00 PM,1234475,Break Fix,Premise maintenance with customer,TV box no led,60 to 70,1,0
9/12/16,Roberto,Towry,Male,1,1-3 Years,FALSE,10/1/16,,1234494,Planned Maintenance,Premise maintenance with customer,N/A,20 to 30,1,1
9/16/16,Buddy,Crofts,Male,0,0-1 Years,FALSE,9/29/16,04:00 PM - 06:00 PM,1234475,New Install,Premise maintenance with customer,N/A,50 to 60,1,0
9/13/16,Jacqualine,Tingler,Female,0,0-1 Years,FALSE,9/26/16,02:00 PM - 04:00 PM,1234496,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/13/16,Juana,Yanni,Female,0,0-1 Years,FALSE,9/29/16,02:00 PM - 04:00 PM,1234487,Business SLA,Premise maintenance with customer,N/A,40 to 50,3,0
9/16/16,Lilla,Antone,Female,0,3-5 Years,FALSE,9/20/16,10:00 AM - 12:00 PM,1234480,Break Fix,Premise maintenance with customer,TV box broken,30 to 40,2,0
9/12/16,Dante,Shroyer,Male,2,1-3 Years,FALSE,10/1/16,10:00 AM - 12:00 PM,1234495,New Install,Premise maintenance with customer,N/A,40 to 50,0,0
9/18/16,Earleen,Demartini,Female,0,Over 5 Years,TRUE,9/25/16,02:00 PM - 04:00 PM,1234480,Break Fix,Premise maintenance with customer,Phone broken,40 to 50,0,0
9/17/16,Myron,Hearn,Male,1,1-3 Years,FALSE,9/25/16,12:00 PM - 02:00 PM,1234489,Disconnect,Premise maintenance with customer,N/A,40 to 50,0,0
9/12/16,Chung,Egbert,Male,0,1-3 Years,TRUE,9/24/16,10:00 AM - 12:00 PM,1234495,New Install,Premise maintenance with customer,N/A,50 to 60,2,0
9/15/16,Eddie,Friedt,Male,0,Over 5 Years,FALSE,9/27/16,10:00 AM - 12:00 PM,1234479,Disconnect,Premise maintenance with customer,N/A,60 to 70,0,0
9/14/16,Eddie,Prevatte,Male,0,0-1 Years,FALSE,9/24/16,12:00 PM - 02:00 PM,1234497,Break Fix,Premise maintenance with customer,Router no wire,60 to 70,0,0
9/12/16,Agustin,Rife,Male,0,0-1 Years,FALSE,9/26/16,10:00 AM - 12:00 PM,1234476,Business SLA,Premise maintenance with customer,N/A,50 to 60,1,0
9/13/16,Norine,Burroughs,Female,0,1-3 Years,FALSE,9/25/16,12:00 PM - 02:00 PM,1234497,Break Fix,Premise maintenance with customer,TV box no time,60 to 70,1,0
9/16/16,Hermila,Tebo,Female,0,1-3 Years,FALSE,10/2/16,12:00 PM - 02:00 PM,1234497,New Install,Premise maintenance with customer,N/A,30 to 40,3,0
9/12/16,Jarod,Boring,Male,0,1-3 Years,FALSE,9/21/16,10:00 AM - 12:00 PM,1234499,Break Fix,Premise maintenance with customer,Router no power,50 to 60,0,0
9/16/16,Jarrod,Hittle,Male,0,3-5 Years,FALSE,10/2/16,02:00 PM - 04:00 PM,1234496,Disconnect,Premise maintenance with customer,N/A,70 to 80,1,1
9/18/16,Sonny,Dedman,Male,0,0-1 Years,FALSE,9/29/16,08:00 AM - 10:00 AM,1234476,New Install,Premise maintenance with customer,N/A,50 to 60,4,0
9/14/16,Kasandra,Leib,Female,0,1-3 Years,FALSE,9/29/16,02:00 PM - 04:00 PM,1234494,Break Fix,Premise maintenance with customer,Router no led,30 to 40,1,1
9/14/16,Timothy,Edelen,Male,0,3-5 Years,FALSE,10/3/16,12:00 PM - 02:00 PM,1234496,Planned Maintenance,Premise maintenance with customer,N/A,50 to 60,3,0
9/18/16,Ray,Najar,Male,0,0-1 Years,FALSE,9/23/16,12:00 PM - 02:00 PM,1234476,Disconnect,Premise maintenance with customer,N/A,60 to 70,0,0
9/18/16,Georgianne,Laplant,Female,1,0-1 Years,FALSE,9/29/16,04:00 PM - 06:00 PM,1234493,New Install,Premise maintenance with customer,N/A,40 to 50,4,0
9/14/16,John,Mabe,Male,0,1-3 Years,FALSE,9/27/16,02:00 PM - 04:00 PM,1234498,Disconnect,Premise maintenance with customer,N/A,50 to 60,2,0
9/17/16,Korey,Blackstock,Male,0,3-5 Years,FALSE,9/25/16,12:00 PM - 02:00 PM,1234498,Business SLA,Premise maintenance with customer,N/A,40 to 50,2,0
9/12/16,Pattie,Trueman,Female,0,0-1 Years,FALSE,9/24/16,,1234475,New Install,Premise maintenance with customer,N/A,60 to 70,0,0
9/12/16,Halley,Stolte,Female,0,0-1 Years,FALSE,9/29/16,02:00 PM - 04:00 PM,1234493,Business SLA,Premise maintenance with customer,N/A,10 to 20,1,1
9/17/16,Andrew,Ostrem,Male,0,1-3 Years,FALSE,9/27/16,12:00 PM - 02:00 PM,1234477,New Install,Premise maintenance with customer,N/A,50 to 60,0,0
9/16/16,Perry,Boyle,Male,1,0-1 Years,FALSE,9/28/16,,1234484,Break Fix,Premise maintenance with customer,Router no wire,70 to 80,0,0
9/16/16,Greg,Lepak,Male,0,Over 5 Years,FALSE,9/22/16,02:00 PM - 04:00 PM,1234483,Business SLA,Premise maintenance with customer,N/A,40 to 50,2,0
9/17/16,Soledad,Sweeten,Female,0,0-1 Years,TRUE,9/19/16,,1234492,Disconnect,Premise maintenance with customer,N/A,50 to 60,1,0
9/12/16,Shelton,Houk,Male,0,3-5 Years,TRUE,9/21/16,,1234478,Planned Maintenance,Premise maintenance with customer,N/A,50 to 60,3,0
9/14/16,Simon,Worden,Male,0,0-1 Years,TRUE,9/26/16,02:00 PM - 04:00 PM,1234496,Disconnect,Premise maintenance with customer,N/A,40 to 50,0,0
9/14/16,Glenn,Deck,Male,0,1-3 Years,TRUE,9/30/16,12:00 PM - 02:00 PM,1234479,New Install,Premise maintenance with customer,N/A,70 to 80,4,1
9/13/16,Tonia,Bevilacqua,,1,0-1 Years,FALSE,10/1/16,10:00 AM - 12:00 PM,1234494,Break Fix,Premise maintenance with customer,Router no power,30 to 40,0,1
9/16/16,Willian,Mccampbell,Male,0,0-1 Years,FALSE,9/30/16,12:00 PM - 02:00 PM,1234485,Break Fix,Premise maintenance with customer,Router no led,50 to 60,2,0
9/17/16,Mathew,Henriques,Male,1,3-5 Years,TRUE,9/21/16,04:00 PM - 06:00 PM,1234480,Planned Maintenance,Premise maintenance with customer,N/A,30 to 40,2,0
9/14/16,Lashaunda,Koopman,Female,0,0-1 Years,FALSE,9/25/16,04:00 PM - 06:00 PM,1234495,Planned Maintenance,Premise maintenance with customer,N/A,40 to 50,0,0
9/17/16,Sheryl,Oconnell,,0,0-1 Years,FALSE,9/20/16,08:00 AM - 10:00 AM,1234488,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/12/16,Neomi,Weatherbee,Female,0,Over 5 Years,TRUE,9/21/16,,1234488,New Install,Premise maintenance with customer,N/A,50 to 60,2,0
9/13/16,Bonnie,Lumsden,Female,0,3-5 Years,FALSE,9/29/16,12:00 PM - 02:00 PM,1234488,New Install,Premise maintenance with customer,N/A,40 to 50,1,0
9/17/16,Delpha,Derringer,Female,0,1-3 Years,TRUE,10/1/16,02:00 PM - 04:00 PM,1234476,New Install,Premise maintenance with customer,N/A,30 to 40,4,0
9/17/16,Daria,Vine,Female,0,1-3 Years,TRUE,9/29/16,08:00 AM - 10:00 AM,1234487,New Install,Premise maintenance with customer,N/A,20 to 30,4,0
9/14/16,Ardis,Weatherholt,Female,0,0-1 Years,FALSE,9/24/16,,1234492,Break Fix,Premise maintenance with customer,TV box no power,30 to 40,0,0
9/17/16,Jacinda,Shover,,0,1-3 Years,TRUE,9/13/16,04:00 PM - 06:00 PM,1234492,Business SLA,Premise maintenance with customer,N/A,40 to 50,3,0
9/16/16,Delmar,Whitlock,Male,0,0-1 Years,FALSE,9/22/16,02:00 PM - 04:00 PM,1234486,Disconnect,Premise maintenance with customer,N/A,30 to 40,0,0
9/16/16,Vinnie,Waage,Female,1,0-1 Years,TRUE,9/13/16,12:00 PM - 02:00 PM,1234484,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/15/16,Bernita,Arroyo,Female,1,1-3 Years,TRUE,10/1/16,,1234489,New Install,Premise maintenance with customer,N/A,60 to 70,3,0
9/13/16,Ellsworth,Donohue,Male,0,3-5 Years,FALSE,9/19/16,,1234477,Disconnect,Premise maintenance with customer,N/A,40 to 50,0,0
9/15/16,Brett,Steidl,Male,0,1-3 Years,TRUE,9/20/16,,1234475,New Install,Premise maintenance with customer,N/A,50 to 60,2,0
9/17/16,Monty,Concha,Male,2,Over 5 Years,FALSE,9/28/16,02:00 PM - 04:00 PM,1234475,New Install,Premise maintenance with customer,N/A,40 to 50,0,0
9/14/16,Manuel,Lukes,Male,1,0-1 Years,FALSE,10/1/16,08:00 AM - 10:00 AM,1234495,New Install,Premise maintenance with customer,N/A,70 to 80,3,1
9/14/16,Joey,Patel,Male,1,3-5 Years,TRUE,9/27/16,,1234495,New Install,Premise maintenance with customer,N/A,40 to 50,0,0
9/16/16,Vikki,Janney,Female,0,3-5 Years,FALSE,9/27/16,02:00 PM - 04:00 PM,1234478,Break Fix,Premise maintenance with customer,Router no power,40 to 50,2,1
9/14/16,Araceli,Wang,,0,0-1 Years,FALSE,9/27/16,02:00 PM - 04:00 PM,1234492,New Install,Premise maintenance with customer,N/A,50 to 60,0,1
9/16/16,Seth,Jessup,Male,1,0-1 Years,FALSE,10/1/16,08:00 AM - 10:00 AM,1234490,Break Fix,Premise maintenance with customer,Router no power,40 to 50,1,1
9/15/16,Demarcus,Talbert,,0,0-1 Years,FALSE,9/23/16,04:00 PM - 06:00 PM,1234475,Business SLA,Premise maintenance with customer,N/A,50 to 60,2,0
9/12/16,Charlette,Taranto,Female,2,0-1 Years,FALSE,9/20/16,02:00 PM - 04:00 PM,1234475,New Install,Premise maintenance with customer,N/A,40 to 50,2,0
9/15/16,Lauryn,Rees,Female,0,0-1 Years,FALSE,9/19/16,02:00 PM - 04:00 PM,1234492,New Install,Premise maintenance with customer,N/A,40 to 50,1,0
9/17/16,Elroy,Pilla,Male,1,1-3 Years,FALSE,9/29/16,10:00 AM - 12:00 PM,1234499,Disconnect,Premise maintenance with customer,N/A,20 to 30,3,1
9/17/16,Mui,Boissonneault,Female,1,0-1 Years,FALSE,10/1/16,08:00 AM - 10:00 AM,1234485,Disconnect,Premise maintenance with customer,N/A,70 to 80,1,1
9/18/16,Wei,Lucht,Female,0,0-1 Years,FALSE,10/4/16,04:00 PM - 06:00 PM,1234482,New Install,Premise maintenance with customer,N/A,40 to 50,2,1
9/18/16,Marco,Fischbach,Male,0,Over 5 Years,FALSE,9/29/16,04:00 PM - 06:00 PM,1234493,Break Fix,Premise maintenance with customer,TV box no power,60 to 70,4,1
9/16/16,Huey,Frahm,Male,0,Over 5 Years,FALSE,9/23/16,,1234480,Business SLA,Premise maintenance with customer,N/A,40 to 50,0,0
9/14/16,Angelita,Blan,Female,0,3-5 Years,FALSE,10/1/16,12:00 PM - 02:00 PM,1234495,New Install,Premise maintenance with customer,N/A,60 to 70,2,0
9/12/16,Kareem,Milardo,Male,0,1-3 Years,FALSE,10/3/16,02:00 PM - 04:00 PM,1234488,Break Fix,Premise maintenance with customer,Phone broken,70 to 80,2,1
9/15/16,Kari,Harm,Female,0,1-3 Years,FALSE,10/1/16,02:00 PM - 04:00 PM,1234492,Planned Maintenance,Premise maintenance with customer,N/A,40 to 50,0,1
9/17/16,Darnell,Holtzclaw,Male,0,1-3 Years,TRUE,9/22/16,04:00 PM - 06:00 PM,1234478,Business SLA,Premise maintenance with customer,N/A,40 to 50,0,0
9/16/16,Nicolette,Vinton,Female,1,3-5 Years,FALSE,10/2/16,08:00 AM - 10:00 AM,1234488,Break Fix,Premise maintenance with customer,TV box no remote,50 to 60,3,0
9/15/16,Luana,Dark,Female,0,Over 5 Years,TRUE,9/15/16,10:00 AM - 12:00 PM,1234483,Business SLA,Premise maintenance with customer,N/A,60 to 70,2,0
9/17/16,Arlen,Pfaff,Male,0,1-3 Years,FALSE,10/1/16,02:00 PM - 04:00 PM,1234492,Break Fix,Premise maintenance with customer,Router no power,40 to 50,4,1
9/15/16,Cedric,Bivona,Male,0,Over 5 Years,FALSE,9/28/16,04:00 PM - 06:00 PM,1234482,Planned Maintenance,Premise maintenance with customer,N/A,20 to 30,2,1
9/15/16,Karena,Nay,,0,1-3 Years,FALSE,9/23/16,02:00 PM - 04:00 PM,1234483,Disconnect,Premise maintenance with customer,N/A,30 to 40,1,0
9/18/16,Nigel,Flowers,Male,1,0-1 Years,FALSE,10/6/16,08:00 AM - 10:00 AM,1234494,Disconnect,Premise maintenance with customer,N/A,70 to 80,1,1
9/14/16,Ina,Jun,Female,0,1-3 Years,FALSE,9/26/16,10:00 AM - 12:00 PM,1234499,Break Fix,,TV box no remote,30 to 40,2,0
9/14/16,Harrison,Clutts,Male,0,1-3 Years,TRUE,9/16/16,,1234486,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/16/16,Darrell,Fick,,0,0-1 Years,FALSE,9/21/16,04:00 PM - 06:00 PM,1234480,Break Fix,Premise maintenance with customer,TV box no time,30 to 40,2,0
9/15/16,Susannah,Vega,Female,1,0-1 Years,FALSE,9/30/16,12:00 PM - 02:00 PM,1234483,New Install,Premise maintenance with customer,N/A,70 to 80,2,1
9/17/16,Enrique,Donlin,Male,0,3-5 Years,FALSE,9/24/16,12:00 PM - 02:00 PM,1234495,Break Fix,Premise maintenance with customer,TV box no power,30 to 40,0,0
9/18/16,Jamel,Ottman,Male,0,1-3 Years,FALSE,9/30/16,,1234496,Break Fix,Premise maintenance with customer,Router no led,30 to 40,2,1
9/18/16,Ricky,Brazeal,Male,1,1-3 Years,FALSE,9/26/16,10:00 AM - 12:00 PM,1234489,New Install,Premise maintenance with customer,N/A,30 to 40,0,0
9/16/16,Corene,Ruppe,Female,1,1-3 Years,FALSE,10/2/16,08:00 AM - 10:00 AM,1234477,Planned Maintenance,Premise maintenance with customer,N/A,40 to 50,1,1
9/13/16,Zoe,Reisch,Female,0,0-1 Years,FALSE,10/2/16,04:00 PM - 06:00 PM,1234482,New Install,Premise maintenance with customer,N/A,70 to 80,2,1
9/18/16,Rosena,Burkett,Female,0,0-1 Years,FALSE,9/30/16,,1234497,Disconnect,Premise maintenance with customer,N/A,70 to 80,0,0
9/18/16,Geraldo,Merry,Male,0,0-1 Years,TRUE,9/23/16,,1234488,New Install,Premise maintenance with customer,N/A,40 to 50,2,0
9/17/16,Mandie,Filiault,Female,0,1-3 Years,FALSE,9/21/16,10:00 AM - 12:00 PM,1234491,New Install,Premise maintenance with customer,N/A,70 to 80,2,0
9/14/16,Pauline,Monzon,Female,0,1-3 Years,FALSE,9/21/16,12:00 PM - 02:00 PM,1234489,Break Fix,Premise maintenance with customer,TV box no remote,60 to 70,0,0
